1198028224539709440,2019-11-22 23:59:21,Twitter for iPad,,,,1340965692,colleenhm,"b'Burleigh Waters,Queensland '",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,191,0,False,False,en,"b""RT @RichieMerzian: NEWS: @AngusTaylorMP just confirmed he will be fronting his first UN climate conference in Madrid 10 days as Australia's\xe2\x80\xa6"""
1198028183032885248,2019-11-22 23:59:11,Twitter for iPhone,,,,399874368,JonathanLaNauze,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,191,0,False,False,en,"b""RT @RichieMerzian: NEWS: @AngusTaylorMP just confirmed he will be fronting his first UN climate conference in Madrid 10 days as Australia's\xe2\x80\xa6"""
1198027231475322881,2019-11-22 23:55:24,Twitter Web App,,,,2303817488,JayStill4,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,9,0,False,False,en,b'RT @simonahac: @RichieMerzian @AngusTaylorMP how much of the last 2 sitting weeks will #CaymanAngus miss?\n\n#COP25 might not be much fun for\xe2\x80\xa6'
1198026854604529667,2019-11-22 23:53:55,Twitter for iPhone,,,,265931291,ac_brite,b'Melbourne Australia',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,191,0,False,False,en,"b""RT @RichieMerzian: NEWS: @AngusTaylorMP just confirmed he will be fronting his first UN climate conference in Madrid 10 days as Australia's\xe2\x80\xa6"""
1198026736824246272,2019-11-22 23:53:26,Twitter for iPad,,,,825568519374790656,MColvinMcKenzie,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,9,0,False,False,en,b'RT @simonahac: @RichieMerzian @AngusTaylorMP how much of the last 2 sitting weeks will #CaymanAngus miss?\n\n#COP25 might not be much fun for\xe2\x80\xa6'
1198026525007704064,2019-11-22 23:52:36,Twitter Web App,,,,1106483531625037826,SarvakSilvia,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,191,0,False,False,en,"b""RT @RichieMerzian: NEWS: @AngusTaylorMP just confirmed he will be fronting his first UN climate conference in Madrid 10 days as Australia's\xe2\x80\xa6"""
1198026147184992257,2019-11-22 23:51:06,Twitter for Android,,,,243209527,camarero365,b'Vitoria',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,1,0,False,False,en,b'RT @sejarque: @GretaThunberg @Sailing_LaVaga @elayna__c @_NikkiHenderson Dear @GretaThunberg\n\nMay I remind you our offering in the name of\xe2\x80\xa6'
1198025545771962368,2019-11-22 23:48:43,Twitter Web App,,,,926372491085225984,HumanInGeneral,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,9,0,False,False,en,b'RT @simonahac: @RichieMerzian @AngusTaylorMP how much of the last 2 sitting weeks will #CaymanAngus miss?\n\n#COP25 might not be much fun for\xe2\x80\xa6'
1198025485898395654,2019-11-22 23:48:28,Twitter for Android,,,,3338580747,MMM_The3rd,b'Shangrila ',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,48,0,False,False,en,"b""RT @UNFCCC: Chile's High-Level Climate Champion Gonzalo Mu\xc3\xb1oz is calling on all non-Party stakeholders to join the #ClimateAmbitionAlliance\xe2\x80\xa6"""
1198025399407710209,2019-11-22 23:48:08,Twitter for Android,,,,1162399408379637760,AntonioZafra13,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,104,0,False,False,en,b'RT @UNFCCC: Technical and financial solutions to #ClimateChange exist but need relevant policy measures and support. Read more in this year\xe2\x80\xa6'
