1128408516388171778,2019-05-14 21:15:29,Twitter for Android,,,,982081780718043136,LuisFRomerog,b'Mexico',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,2,0,False,False,en,b'RT @WMBtweets: Employees are increasingly attracted to business that are committed to #ClimateAction. Companies like @DeutschePostDHL @Nati\xe2\x80\xa6'
1128402397611556865,2019-05-14 20:51:10,Twitter Web Client,,,,454504717,ZimriRosas,"b'Ciudad Guayana,Venezuela.'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,1,0,False,False,en,b'RT @WBG_Energy: GOOD NEWS: The world saw a huge uptake in #sustainableenergy policies in the past decade. Find out more from our NEW report\xe2\x80\xa6'
1128402130686103552,2019-05-14 20:50:07,Hootsuite Inc.,,,,3308367485,WBG_Energy,"b'Washington, D.C. & Global'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,1,2,False,False,en,b'GOOD NEWS: The world saw a huge uptake in #sustainableenergy policies in the past decade. Find out more from our NE\xe2\x80\xa6 https://t.co/PNI2csUaJe'
1128372909192491009,2019-05-14 18:54:00,Twitter Ads,,,,2469606308,WMBtweets,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,2,4,False,False,en,b'Employees are increasingly attracted to business that are committed to #ClimateAction. Companies like\xe2\x80\xa6 https://t.co/hQIqgt7hWl'
1128364176571658240,2019-05-14 18:19:18,Twitter for iPhone,,,,1107192587406827520,Look2EarthFirst,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,6,0,False,False,en,b'RT @AlexandraRoyEnv: #Indonesia is cleaning up its most polluted river!\n\n#pollution #plasticpollution #environment #nature #XR #FFF #Monday\xe2\x80\xa6'
1128344149734973440,2019-05-14 16:59:43,Twitter for Android,,,,121156279,ssgovforum,"b'Washington, D.C.'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,1,False,False,en,b'5/22 Smart #Sewers for #SmartCities : How #Data Mining Sewage Can Radically Improve #PublicHealth - #SmartCity\xe2\x80\xa6 https://t.co/ba4dan7xf5'
1128320832680484864,2019-05-14 15:27:04,Twitter Web Client,,,,1075742669899489281,carment67473407,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,77,0,False,False,en,"b'RT @Veolia: What is #JustTransition, concept at the heart of debates in #COP24? @KurtykaMichal, Polish Secretary of State for the Environme\xe2\x80\xa6'"
1128306871465664513,2019-05-14 14:31:35,Twitter for Android,,,,164662932,GerritRentier,"b'Middelburg, Zeeland,  NL, EU'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,11,0,False,False,en,"b'RT @GerritRentier: To meet #ParisAgreement #climate goals we must #EndCoal. UK reduced #coal-fired power by 63% 1990-2015: Germany -12%, Sp\xe2\x80\xa6'"
1128299066620817408,2019-05-14 14:00:34,Twitter Web Client,,,,31138458,UNinSouthAfrica,"b'Pretoria, South Africa'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,0,False,False,en,"b'#Forests are vitally important for sustaining life on #Earth , and play a major role in the fight against\xe2\x80\xa6 https://t.co/NMxfIOMdp3'"
1128272496879329280,2019-05-14 12:15:00,Zoho Social,,,,208149728,GlobalCCS,b'Australia',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,0,False,False,en,"b'Check out the timeline of CCS in China, Norway, United States\xe2\x80\xa6It\xe2\x80\x99s all in our report!\n\n#StatusCCS #PoweringCCS\xe2\x80\xa6 https://t.co/z9pwYt921T'"
1128264195940732928,2019-05-14 11:42:01,Twitter for Android,,,,100872936,AESSnews,"b'Washington, DC'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,1,False,False,en,"b'#carbon dioxide levels hit landmark at 415 ppm, highest in human history - #carbonneutral #COP24 #carbonfootprint\xe2\x80\xa6 https://t.co/TfyN8IlCnF'"
1128246137260003328,2019-05-14 10:30:15,Twitter Web Client,,,,2714777790,quemero20,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,77,0,False,False,en,"b'RT @Veolia: What is #JustTransition, concept at the heart of debates in #COP24? @KurtykaMichal, Polish Secretary of State for the Environme\xe2\x80\xa6'"
