1131662664348905478,2019-05-23 20:46:19,Twitter for iPhone,,,,3284864844,AYCMQA,"b'Doha, Qatar'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,4,0,False,False,en,"b""RT @OvaisSarmad: Pleased to join @GreyLondon for a discussion at #dandad19 on the @UN's award-winning #TakeYourSeat campaign. The People's\xe2\x80\xa6"""
1131654502380130304,2019-05-23 20:13:53,Twitter Web App,,,,3027108238,vanherpe_domi,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,4,0,False,False,en,b'RT @jmnollet: #cop24 \nThis is \xf0\x9f\x87\xa7\xf0\x9f\x87\xaa https://t.co/Khh2NolaRF'
1131634058683998208,2019-05-23 18:52:38,Twitter for iPad,,,,164662932,GerritRentier,"b'Middelburg, Zeeland,  NL, EU'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,11,0,False,False,en,"b'RT @GerritRentier: To meet #ParisAgreement #climate goals we must #EndCoal. UK reduced #coal-fired power by 63% 1990-2015: Germany -12%, Sp\xe2\x80\xa6'"
1131631882917965824,2019-05-23 18:44:00,Twitter Ads,,,,2469606308,WMBtweets,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,0,False,False,en,"b'.@NationalGridUS are taking #ClimateAction to transition to the low carbon economy, attracting a young and engaged\xe2\x80\xa6 https://t.co/FEB38RMixQ'"
1131623288541782022,2019-05-23 18:09:51,Twitter for iPhone,,,,90886487,EBrivioEU,b'Brussels',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,14,0,False,False,en,"b""RT @Bulc_EU: Noah's train - the largest mobile artwork made a stop at #ITF19 in Leipzig. A climate-minded train raising awareness on #Clima\xe2\x80\xa6"""
1131610112039313409,2019-05-23 17:17:29,Twitter for Android,,,,970753951523098624,EDirekler,"b'Ankara, T\xc3\xbcrkiye'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,14,0,False,False,en,"b""RT @Bulc_EU: Noah's train - the largest mobile artwork made a stop at #ITF19 in Leipzig. A climate-minded train raising awareness on #Clima\xe2\x80\xa6"""
1131591073443270656,2019-05-23 16:01:50,Twitter for iPhone,,,,935892032220024833,DB_Cargo,"b'Mainz, Germany'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,14,0,False,False,en,"b""RT @Bulc_EU: Noah's train - the largest mobile artwork made a stop at #ITF19 in Leipzig. A climate-minded train raising awareness on #Clima\xe2\x80\xa6"""
1131577338876125184,2019-05-23 15:07:15,Twitter for iPhone,,,,3360903813,AislingSRyan,"b'London, England'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,4,0,False,False,en,"b""RT @OvaisSarmad: Pleased to join @GreyLondon for a discussion at #dandad19 on the @UN's award-winning #TakeYourSeat campaign. The People's\xe2\x80\xa6"""
1131571481568251904,2019-05-23 14:43:59,Twitter for Android,,,,1094305614648537089,CarmenSFlorea,"b'Tallinn, Eesti'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,14,0,False,False,en,"b""RT @Bulc_EU: Noah's train - the largest mobile artwork made a stop at #ITF19 in Leipzig. A climate-minded train raising awareness on #Clima\xe2\x80\xa6"""
1131571166576107521,2019-05-23 14:42:44,Twitter Web App,,,,1028291741374472192,ClaribellePouj1,"b'Bonn, Germany'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,4,0,False,False,en,"b""RT @OvaisSarmad: Pleased to join @GreyLondon for a discussion at #dandad19 on the @UN's award-winning #TakeYourSeat campaign. The People's\xe2\x80\xa6"""
1131566398436716544,2019-05-23 14:23:47,Twitter Web Client,,,,916303836020649984,OvaisSarmad,"b'Bonn, Germany'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,4,5,False,False,en,"b""Pleased to join @GreyLondon for a discussion at #dandad19 on the @UN's award-winning #TakeYourSeat campaign. The Pe\xe2\x80\xa6 https://t.co/eHUaCVjxB1"""
1131565089444847618,2019-05-23 14:18:35,Twitter for Android,,,,910263226746703872,congratulaz,"b'Montevideo, Uruguay'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,14,0,False,False,en,"b""RT @Bulc_EU: Noah's train - the largest mobile artwork made a stop at #ITF19 in Leipzig. A climate-minded train raising awareness on #Clima\xe2\x80\xa6"""
1131531181034561538,2019-05-23 12:03:51,Twitter Web App,,,,2175985166,FabianFFV,"b'Stuttgart, Alemania'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,14,0,False,False,en,"b""RT @Bulc_EU: Noah's train - the largest mobile artwork made a stop at #ITF19 in Leipzig. A climate-minded train raising awareness on #Clima\xe2\x80\xa6"""
