1136058772038836224,2019-06-04 23:54:52,Twitter for Android,,,,942552259782733824,MicheleSepesy,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136058534196465664,2019-06-04 23:53:56,Twitter for iPhone,,,,2273441486,SHDChristineB,b'Canada',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136057943819018240,2019-06-04 23:51:35,Twitter for Android,,,,735272035258138624,RachelMordecai,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136057627744657408,2019-06-04 23:50:20,Twitter for Android,,,,128693337,benjaminchacon,b'M\xc3\xa9xico',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136055826270040066,2019-06-04 23:43:10,Twitter for iPhone,,,,374155312,LGO987,"b'Dallas, TX'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136054879422693376,2019-06-04 23:39:24,Twitter for iPhone,,,,245635580,rivergirlrocks,b'Boreal Forest',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136052855649865728,2019-06-04 23:31:22,Twitter for Android,,,,911451334909370375,singh_nevin,"b'Vancouver, British Columbia'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136050256913866752,2019-06-04 23:21:02,Twitter Web Client,,,,62123942,futurion3d,b'from the future',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136048676558835713,2019-06-04 23:14:45,Twitter Web Client,,,,1949778270,TaylorUly,b'S\xc3\xa3o Paulo - Brasil',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136047794660237322,2019-06-04 23:11:15,Twitter Web App,,,,2298802189,tauphipi,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136047418934325248,2019-06-04 23:09:46,Twitter Web Client,,,,2649665612,thecurioushuman,"b'Bainbridge Island, WA'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136047314617995264,2019-06-04 23:09:21,Twitter for iPhone,,,,132297131,matthewshirts,b'Brazil',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136046796705341440,2019-06-04 23:07:17,Twitter Web Client,,,,4767910995,ruthmagin,"b'Washington, DC'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136045658765500423,2019-06-04 23:02:46,Twitter for iPhone,,,,446165676,Trekki_Paul1701,b'Liverpool',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136045089774559238,2019-06-04 23:00:30,Twitter for Android,,,,1003832966965915648,ComicThief,b'Pale blue dot',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136044209549520896,2019-06-04 22:57:00,Twitter for Android,,,,44273395,NYGiantsGal,b'#NYtoFL',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,96,0,False,False,en,b'RT @elizabeth_ruler: Rays of hope. Transforming a nuclear wasteland into a #wildlife sanctuary...\n\n#pollution #zerowaste #natue #climatecha\xe2\x80\xa6'
1136044062421770240,2019-06-04 22:56:25,Twitter Web Client,,,,368347555,RuthHolmes2,"b""Anywhere there's snow""",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136043720749518848,2019-06-04 22:55:04,Twitter for iPhone,,,,3249346375,amelialibertuc1,"b'Vaughan, Ontario'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136041438792126464,2019-06-04 22:46:00,Twitter for iPhone,,,,1108424057353961472,kbashamilton,"b'Sacramento, CA'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136039491288883200,2019-06-04 22:38:15,Twitter for iPad,,,,2251852231,creola500,b'Canada',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136039026987716608,2019-06-04 22:36:25,Twitter for Android,,,,375457165,gogetsmarthome,b'Brisbane Queensland Australia ',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136037456141115395,2019-06-04 22:30:10,WP TweetMachine2,,,,337770742,EcoExpert1,b'Republic of Mauritius',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
1136037323240591360,2019-06-04 22:29:39,Twitter for Android,,,,19620762,michypops,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,273,0,False,False,en,"b'RT @MikeHudema: India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 now has a train and a station that runs on #solar power. It saves the station $99,999 a year in electricity bills.\xe2\x80\xa6'"
