1107787716392046592,2019-03-18 23:35:47,Twitter Web Client,,,,2875799685,SoloPuebloSalva,_noPCC_,_noPFN_,Venezuela,_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107787592248905728,2019-03-18 23:35:18,Twitter Web App,1107787590554402816,929141351563771904,AlchemistLgc,929141351563771904,AlchemistLgc,_noPCC_,_noPFN_,,_noCoord_,False,0,0,False,False,und,#CoalKills #Anthropogenic #GoldMillTolling #ASGM #Minamata #GreenGoldMined #Anthropogenic #ThinkClimate #COP24… https://t.co/QX3iqWXcFt
1107783846358122496,2019-03-18 23:20:25,Twitter for Android,,,,947615879918948353,Jonathan_HG1991,_noPCC_,_noPFN_,"Sanlúcar de Barrameda, España",_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107782404708724736,2019-03-18 23:14:41,Twitter for Android,,,,790211470042796032,Moi_Moi_666,_noPCC_,_noPFN_,,_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107777488669868032,2019-03-18 22:55:09,Twitter Web Client,,,,483989650,P_Pradelle,_noPCC_,_noPFN_,Pologne,_noCoord_,False,6,0,False,False,en,RT @KurtykaMichal: At #COP24 the world delivered the #KatowiceRulebook which sets out specific obligations for all countries pertaining to…
1107777083802042372,2019-03-18 22:53:32,Twitter for Android,,,,889490299092955138,KarenUrqueta,_noPCC_,_noPFN_,,_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107773660935454720,2019-03-18 22:39:56,Twitter for Android,,,,54029183,rcousyn,_noPCC_,_noPFN_,Saskatoon,_noCoord_,False,37,0,False,False,en,"RT @UNFCCC: With advice from @UNFCCC, 23 developing countries representing 43% of global carbon emissions are coming together to craft a ne…"
1107772327004123136,2019-03-18 22:34:38,Twitter for Android,,,,876541889901678592,Blanca42155744,_noPCC_,_noPFN_,,_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107769885009027079,2019-03-18 22:24:56,Twitter for Android,,,,3364022105,UNHabitat3,_noPCC_,_noPFN_,Jakarta Capital Region,_noCoord_,False,37,0,False,False,en,"RT @UNFCCC: With advice from @UNFCCC, 23 developing countries representing 43% of global carbon emissions are coming together to craft a ne…"
1107769192760205317,2019-03-18 22:22:11,Twitter Web Client,,,,734242344447410176,MetalLoner,_noPCC_,_noPFN_,"Scotland, United Kingdom",_noCoord_,False,0,0,False,False,en,Liberals flooded with criticism for getting UN to block Rebel reporters | Sheila Gunn Reid   #LiberalCensors #COP24… https://t.co/oNYozX48Pl
1107768058603622405,2019-03-18 22:17:41,Twitter for Android,,,,1335725185,8Strellas,_noPCC_,_noPFN_,Venezuela,_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107767874955956225,2019-03-18 22:16:57,Twitter for iPhone,,,,1069993266052022272,SilviaM14795510,_noPCC_,_noPFN_,,_noCoord_,False,4,0,False,False,en,"RT @adaptationfund: IN THE NEWS: Read about the #AdaptationFund's effective, tangible work to the most vulnerable on the front page of one…"
1107767649373732865,2019-03-18 22:16:03,Twitter Web Client,,,,863259126,FJoe4f,_noPCC_,_noPFN_,"Sucre, Venezuela",_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107767037370265600,2019-03-18 22:13:37,Twitter for Android,,,,229186388,CassNxRPC,_noPCC_,_noPFN_,País Valencià. Països Catalans,_noCoord_,False,142,0,False,False,es,RT @oriolsabata: Se trata de una fabricación mediática con un guión planificado: La prensa le da notoriedad mundial difundiendo masivamente…
1107767013429121025,2019-03-18 22:13:31,Twitter Web Client,,,,752128000234229761,GlobalPolHisto1,_noPCC_,_noPFN_,Europe,_noCoord_,False,1633,0,False,False,en,"RT @LeoDiCaprio: Delivering on the Paris Agreement requires action on #NaturalClimateSolutions alongside efforts on energy, industry, build…"
1107765925602869251,2019-03-18 22:09:12,Twitter Web Client,,,,3363749087,MG57899999a9a,_noPCC_,_noPFN_,Europe,_noCoord_,False,1633,0,False,False,en,"RT @LeoDiCaprio: Delivering on the Paris Agreement requires action on #NaturalClimateSolutions alongside efforts on energy, industry, build…"
