1135322472197308420,2019-06-02 23:09:05,Twitter for iPhone,,,,715852254339842048,Optimizics,"b'Boston, MA'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,33,0,False,False,en,"b""RT @JohnSto55787762: The average household's leaks can account for more than 10,000 gallons of #water wasted every year, or the amount of w\xe2\x80\xa6"""
1135315181268033536,2019-06-02 22:40:07,Twitter for Android,,,,907256607603613698,QUEENMAISS,b'Tizi Ouzou                    ',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,0,False,False,en,b'Hey guys i have to write an article about the COP24 and the G20\nPlease share with me some sources \xf0\x9f\x99\x8f\n#ecology #COP24 #G20'
1135293936472403968,2019-06-02 21:15:41,Twitter Web Client,,,,910520075836198912,litgirl87,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,117,0,False,False,en,b'RT @JohnSto55787762: Cutting trees means cutting life.Trees are the kidneys of #nature ! Absorbing carbon dioxide and producing fresh air!\xe2\x80\xa6'
1135293809204563968,2019-06-02 21:15:11,Twitter for iPhone,,,,849828283625730048,mudvxyne,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,10398,0,False,False,en,"b""RT @MarkRuffalo: \xe2\x80\x9cYou say you love your children above all else and yet, you're stealing their future in front of their very eyes.\xe2\x80\x9d\n\n@greta\xe2\x80\xa6"""
1135285668123414529,2019-06-02 20:42:50,Twitter for Android,,,,382808815,elainebhypnosis,"b'North East, England'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,117,0,False,False,en,b'RT @JohnSto55787762: Cutting trees means cutting life.Trees are the kidneys of #nature ! Absorbing carbon dioxide and producing fresh air!\xe2\x80\xa6'
1135285388275306500,2019-06-02 20:41:43,Twitter for iPhone,,,,1094264229073506304,FriendsDam,"b'Forestville, WI'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,117,0,False,False,en,b'RT @JohnSto55787762: Cutting trees means cutting life.Trees are the kidneys of #nature ! Absorbing carbon dioxide and producing fresh air!\xe2\x80\xa6'
1135285276488736768,2019-06-02 20:41:17,Twitter for iPad,,,,590788952,rpujolvives,b'Catalunya',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,0,0,False,False,en,b'#COP24 was the next fail of world governments to revert the mankind\xe2\x80\x99s fall to hell \nThe human stupidity\xe2\x80\xa6 https://t.co/DiQhJfkZ4p'
1135265999136182276,2019-06-02 19:24:41,Twitter for iPhone,,,,317227617,thurberwhite,b'Ireland',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,117,0,False,False,en,b'RT @JohnSto55787762: Cutting trees means cutting life.Trees are the kidneys of #nature ! Absorbing carbon dioxide and producing fresh air!\xe2\x80\xa6'
1135253528254001152,2019-06-02 18:35:07,Twitter for Android,,,,1131646121321926672,c_loech,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,117,0,False,False,en,b'RT @JohnSto55787762: Cutting trees means cutting life.Trees are the kidneys of #nature ! Absorbing carbon dioxide and producing fresh air!\xe2\x80\xa6'
1135248168969486337,2019-06-02 18:13:50,Twitter for Android,,,,1519761937,ChristinaBayt,b'united kingdom',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,117,0,False,False,en,b'RT @JohnSto55787762: Cutting trees means cutting life.Trees are the kidneys of #nature ! Absorbing carbon dioxide and producing fresh air!\xe2\x80\xa6'
