1133880420095987717,2019-05-29 23:38:53,Twitter for iPhone,,,,751011135365779456,Marie55157075,"b'Penn Wynne, PA'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133877867769675776,2019-05-29 23:28:44,Twitter for iPhone,,,,21995182,katausten,"b'Berlin, Germany and London, UK'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,2,0,False,False,en,b'RT @KatarzynaWitek: One of my absolute favourite moments of last year... there is nothing like dancing with vasche_visive &amp; @andersduckwort\xe2\x80\xa6'
1133868508708839428,2019-05-29 22:51:33,Twitter for iPhone,,,,2762928244,AndersDuckworth,b'London',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,2,0,False,False,en,b'RT @KatarzynaWitek: One of my absolute favourite moments of last year... there is nothing like dancing with vasche_visive &amp; @andersduckwort\xe2\x80\xa6'
1133867708049764352,2019-05-29 22:48:22,Twitter for iPhone,,,,1016518011094798336,StandUp4RPlanet,b'United States',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133866881411104768,2019-05-29 22:45:05,Twitter for iPhone,,,,869192319324520449,TraceyEvaToons,"b'Richmond, London'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,3,0,False,False,en,b'RT @experrinment: \xe2\x80\x9cOur biosphere is being sacrificed so that rich people in countries like mine can live in luxury. It is the sufferings of\xe2\x80\xa6'
1133864894917300224,2019-05-29 22:37:11,Twitter for iPhone,,,,2386177710,losmiserables8,"b'Nuevo Le\xc3\xb3n, M\xc3\xa9xico'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133862224743804928,2019-05-29 22:26:35,Twitter for Android,,,,101659838,kampaivoyz03,b'Our own Planet called Earth',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133859056089731072,2019-05-29 22:13:59,Twitter for Android,,,,783025831723438081,shascan009,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133852675886460928,2019-05-29 21:48:38,Instagram,,,,366822705,KatarzynaWitek,b'London',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,2,2,False,False,en,b'One of my absolute favourite moments of last year... there is nothing like dancing with vasche_visive &amp;\xe2\x80\xa6 https://t.co/Zfken40A4H'
1133840524220227590,2019-05-29 21:00:21,Twitter for Android,,,,3297241052,zim_energy,"b'Harare, Zimbabwe'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,3,0,False,False,en,b'RT @SEforALLorg: #TBT: 2018 was another busy year for us &amp; our partners in driving action to meet #SDG7. Here are the 7 #SEforALL highlight\xe2\x80\xa6'
1133838375948038144,2019-05-29 20:51:49,Twitter for Android,,,,164662932,GerritRentier,"b'Middelburg, Zeeland,  NL, EU'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,11,0,False,False,en,"b'RT @GerritRentier: To meet #ParisAgreement #climate goals we must #EndCoal. UK reduced #coal-fired power by 63% 1990-2015: Germany -12%, Sp\xe2\x80\xa6'"
1133835159709585409,2019-05-29 20:39:02,Twitter for iPhone,,,,777051559960141824,iYFALondon,"b'London, England'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133827955115749377,2019-05-29 20:10:24,Twitter Web Client,,,,276564736,sajithwjay,"b'Denver, CO'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,3,0,False,False,en,b'RT @SEforALLorg: #TBT: 2018 was another busy year for us &amp; our partners in driving action to meet #SDG7. Here are the 7 #SEforALL highlight\xe2\x80\xa6'
1133826836138479617,2019-05-29 20:05:57,Twitter for iPhone,,,,314125926,SEforALLorg,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,3,3,False,False,en,b'#TBT: 2018 was another busy year for us &amp; our partners in driving action to meet #SDG7. Here are the 7 #SEforALL hi\xe2\x80\xa6 https://t.co/HPG9jLtIWQ'
1133823851564032000,2019-05-29 19:54:06,Twitter for Android,,,,1133800450883575808,Agnese25155274,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133820809531801601,2019-05-29 19:42:01,Twitter for Android,,,,462594254,elenatgi,"b'Panama City, Panama '",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133820678854139905,2019-05-29 19:41:29,Twitter Web Client,,,,343956175,SebWrites,b'Edinburgh ~ Heart of Scotland!',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133814584924524544,2019-05-29 19:17:16,Twitter Web Client,,,,725769519336054785,ABenite01,"b'Rangiora, Waimakariri District'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133812531946909696,2019-05-29 19:09:07,Twitter Web Client,,,,2690473928,Eclectic_Pagan,"b'Vancouver, British Columbia'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133808693051645953,2019-05-29 18:53:52,Twitter Web Client,,,,2753743832,Law1Gloria,b'United States',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133807479672967169,2019-05-29 18:49:02,Twitter for Android,,,,976851475606507522,MaaTchaKhun,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,264,0,False,False,en,"b'RT @elizabeth_ruler: Two surfers invented this device to clean the oceans. Now used in the harbor of Perth, Australia \xf0\x9f\x87\xa6\xf0\x9f\x87\xba\n\n#pollution #plast\xe2\x80\xa6'"
1133805715146125314,2019-05-29 18:42:02,Twitter for Android,,,,976851475606507522,MaaTchaKhun,b'',b'_noPCC_',b'_noPFN_',b'_noCoord_',False,66,0,False,False,en,"b""RT @elizabeth_ruler: #Malaysia wants to cut the #plastic #Waste it got sent by rich countries. It's more than 3,000 metric tonne!\n\n#climate\xe2\x80\xa6"""
1133805449562722304,2019-05-29 18:40:58,Twitter for Android,,,,247935199,Glo_man,"b'Ashridge Estate, Dacorum'",b'_noPCC_',b'_noPFN_',b'_noCoord_',False,264,0,False,False,en,"b'RT @elizabeth_ruler: Two surfers invented this device to clean the oceans. Now used in the harbor of Perth, Australia \xf0\x9f\x87\xa6\xf0\x9f\x87\xba\n\n#pollution #plast\xe2\x80\xa6'"
