id,created_at,retweeted,retweet_count,favorited,in_reply_to_status_id,text
1020268150313582592,2018-07-20 11:24:17,False,7,False,,"RT @TChruszczow: Climate neutrality without all the forests - tropical, temperate, boreal as well as mangrove - won’t be possible. Enhanced…"
1018875297603706881,2018-07-16 15:09:35,False,7,False,,RT @MinSrodowiska: Wiceminister @SlawekMazurek na #COFO24: Lasy będą stanowiły również istotną część szczytu klimatycznego @COP24. To właśn…
1018875258844143616,2018-07-16 15:09:26,False,8,False,,RT @MinSrodowiska: Trwa ceremonia otwarcia Komitetu ds. Leśnictwa #COFO i Globalnego Tygodnia Leśnego w której biorą udział wicemin. @Slawe…
1018874170984353792,2018-07-16 15:05:06,False,7,False,,Thank you for joining us for #COFO24 high level event to strategize the way forward on promoting  forest-based solu… https://t.co/SqUd4LwCMy
1018873732595634177,2018-07-16 15:03:22,False,10,False,,"#Poland promotes integrating the protection of #forests with their multiple uses, through sustainable management pr… https://t.co/aXHIxCrbyu"
1012016061137465344,2018-06-27 16:53:25,False,7,False,,RT @MinSrodowiska: Wiceminister @SlawekMazurek: Na Polsce jako gospodarzu #COP24 spoczywa ogromna odpowiedzialność za przejrzyste kierowani…
1009055918489784320,2018-06-19 12:50:52,False,36,False,,Acting together to find climate solutions for #COP24 and beyond to ensure #justtransition. Thank you… https://t.co/NNFgKhSULX
1009051625124761601,2018-06-19 12:33:49,False,4,False,,Razem szukamy najlepszych rozwiązań dla klimatu i sprawiedliwej transformacji na @COP24 i kolejne lata. Dziękujemy… https://t.co/L2JMJIDSlm
1007541384746885121,2018-06-15 08:32:39,False,5,False,,"""Dialog Talaona pokazuje, że wszyscy gramy w jednej drużynie i że możemy osiągnąć postęp bez głosów krytyki. Chcemy… https://t.co/v18elBQoN3"
1007326081479737345,2018-06-14 18:17:07,False,43,False,,#TalanoaDialogue shows us that we are on the same boat and that we can progress without criticism. We want this spi… https://t.co/rQe9oDwiDH
994600933056184325,2018-05-10 15:31:55,False,117,False,,RT @UNFCCC: UNFCCC PRESS RELEASE: Urgency Underlined as Bonn Climate Talks Close https://t.co/meGkEwDK4U #SB48Bonn #Talanoa4ambition #Paris…
994482469524123648,2018-05-10 07:41:11,False,24,False,,RT @UNFCCC: Today is the last day of the @UN #ClimateChange Conference #SB48Bonn https://t.co/7ydd7vSVxi Follow the webcast and learn more…
994301787787194370,2018-05-09 19:43:14,False,38,False,,"RT @UNFCCC: See photo impressions from the second week of the @UN #SB48Bonn Climate Conference in Bonn, Germany on our @Flickr account 📷 ht…"
994255639869382657,2018-05-09 16:39:51,False,4,False,,President –designate of #COP24 @KurtykaMichal met with the The Coalition for Rainforest Nations at #SB48Bonn today… https://t.co/Vj6huQsFG0
994185746406871041,2018-05-09 12:02:07,False,14,False,,RT @BrigitteSCollet: Concluding the #TalanoaDialogue at #SB48 the President of @COP23 reminds us that this conversation is about ambition a…
994174582562213889,2018-05-09 11:17:46,False,22,False,,"RT @COP23: The #TalanoaDialogue is not only about talking and listening, but inspiring #ClimateAction. We expect outcomes from this process…"
994174153367478273,2018-05-09 11:16:03,False,4,False,,President-designate of #COP24 @KurtykaMichal: #TalanoaDialogue is a window on real life. #SB48Bonn #ClimateAction https://t.co/WW0Ufoa94N
994169392748474369,2018-05-09 10:57:08,False,7,False,,President-designate of #COP24 @KurtykaMichal: We heard stories about the challenges of #climatechange and also stor… https://t.co/MnZX3eNoGH
994168264350732288,2018-05-09 10:52:39,False,60,False,,"President-designate of #COP24 @KurtykaMichal: #TalanoaDialogue has created a space to share stories, build empathy… https://t.co/Ow1OJAHnSC"
994165098058080256,2018-05-09 10:40:04,False,5,False,,#TalanoaDialogue closing session: https://t.co/p0dmxrCTd2 … https://t.co/OO8poQbGTB
994159192188571648,2018-05-09 10:16:36,False,8,False,,President-designate of #COP24 @KurtykaMichal: It is the ambition of the Polish government and my strongest desire t… https://t.co/M4zKxQ9UHL
994155297974505472,2018-05-09 10:01:08,False,5,False,,President-designate of #COP24 @KurtykaMichal: I will be working with all parties to find consensus that would be ac… https://t.co/lSKekbALiT
994153930383863808,2018-05-09 09:55:42,False,4,False,,Meeting of the Eastern European Group #EEG with the President-designate of #COP24 @KurtykaMichal at #SB48Bonn. https://t.co/SOSogkqkU5
994114359621242880,2018-05-09 07:18:27,False,101,False,,RT @UNFCCC: How can successful #ClimateChange adaptation in communities and ecosystems be scaled up and replicated? https://t.co/5IwSyHhrxa…
993834204952657920,2018-05-08 12:45:13,False,55,False,,RT @PEspinosaC: Said to observer groups at the @UN Climate Change Conference #SB48Bonn that we had an extraordinary Talanoa Dialogue on Sun…
993833305429692416,2018-05-08 12:41:39,False,1,False,,#COP24 Presidency https://t.co/hHiM1iON6E
993822360217235457,2018-05-08 11:58:09,False,4,False,,"President-designate of #COP24 @KurtykaMichal met with the #ABU Group (Argentina, Brazil and Uruguay) today at… https://t.co/7cn7En9OOu"
993761603190448128,2018-05-08 07:56:44,False,8,False,,The ninth day of the @UN Climate Conference #SB48Bonn. Meeting of the   President-designate of #COP24… https://t.co/PF5f5Lzg9d
993753777961349120,2018-05-08 07:25:38,False,4,False,,RT @RafalBochenek: Dzisiejsza konferencja logistyczna w Bonn #COP24 . Przygotowania do szczytu w Katowicach idą pełną parą. Dziękuję całemu…
993596043790114816,2018-05-07 20:58:51,False,27,False,,Meeting of the President-designate of #COP24 @KurtykaMichal with the President of @COP23 @FijiPM at #SB48Bonn.… https://t.co/b0JSasuhHx
993573685335347201,2018-05-07 19:30:00,False,6,False,,RT @TChruszczow: Poland looks forward to active role played by all Non Party Stakeholders. We need your support and push for the conclusion…
993543702990778368,2018-05-07 17:30:52,False,9,False,,#COP24 logistics presentation at #SB48Bonn: https://t.co/XBfpkwWMmT. Photos: @UNFCCC #Poland #Katowice https://t.co/ySSuKmXrwR
993503717642162176,2018-05-07 14:51:59,False,3,False,,Meeting of the representatives of the #BASIC countries with the President-designate of #COP24 @KurtykaMichal at… https://t.co/DjQXitzB8j
993490151560089602,2018-05-07 13:58:04,False,2,False,,Meeting of the representatives of the Independent Association Latin America and the Caribbean #AILAC with the Presi… https://t.co/lWVMEy7Um6
993472403924836352,2018-05-07 12:47:33,False,5,False,,President-designate of #COP24 @KurtykaMichal met with the representatives of @GCF_News at #SB48Bonn today to discus… https://t.co/3SWJHeusNn
993451710759751681,2018-05-07 11:25:19,False,4,False,,#COP24 Logistics briefing: https://t.co/zywn8FZKOe https://t.co/tZaeRYLKe3
993425579100786688,2018-05-07 09:41:29,False,5,False,,Today’s meetings of the President of #COP24 @KurtykaMichal with The Arab Group and the Like-Minded Developing Count… https://t.co/zc3NIyuHCz
993391494575919104,2018-05-07 07:26:03,False,12,False,,President-designate of #COP24 @KurtykaMichal took part today in the daily #EU coordination at #SB48Bonn. https://t.co/a3JzSMcdJN
993190435953762304,2018-05-06 18:07:07,False,71,False,,"RT @PEspinosaC: Thanks to everyone who participated in Sunday's Talanoa Dialogue in Bonn, where stakeholders shared compelling stories and…"
993088226473775104,2018-05-06 11:20:58,False,71,False,,"RT @UNFCCC: Impressions of the opening of the Sunday #Talanoa4ambition Dialogue, bringing together governments and representatives of all r…"
993009308588740608,2018-05-06 06:07:23,False,71,False,,"RT @UNFCCC: Today, the Talanoa Dialogue will bring together governments and representatives of all relevant stakeholders to share stories &amp;…"
992815118609199104,2018-05-05 17:15:44,False,17,False,,RT @EnvGovMv: SM Majeed as @AOSISChair met with incoming @COP24 president @KurtykaMichal. Both discussed on priorities as countries move to…
992781963147739136,2018-05-05 15:03:59,False,8,False,,Meetings of the President-designate of #COP24 @KurtykaMichal with @LDCChairUNFCCC and @AOSISChair regarding the pre… https://t.co/kjp7mucPeC
992771843273691136,2018-05-05 14:23:46,False,4,False,,"RT @pwatkinson: Chairs of APA, SBI and SBSTA meeting incoming @COP24 President @KurtykaMichal at #SB48Bonn along with @PEspinosaC @UNFCCC h…"
992736269829591040,2018-05-05 12:02:25,False,5,False,,"RT @AGNChairUNFCCC: #AfricanGroup #ChairMo meeting with the incoming @COP24 President 
@KurtykaMichal to discuss #African expectations for…"
992720247902830592,2018-05-05 10:58:45,False,2,False,,President-designate of #COP24 @KurtykaMichal met today with #EU Heads of Delegation to talk about the expectations… https://t.co/Ek3NSpxBoB
992668498206871552,2018-05-05 07:33:07,False,184,False,,RT @UNFCCC: The monthly average atmospheric CO2 concentration in the Earth’s atmosphere breached 410 parts per million in April of this yea…
992475347206787073,2018-05-04 18:45:36,False,2,False,,Busy day of the President-designate of #COP24 @KurtykaMichal. Meeting with the Environmental Integrity Group #EIG a… https://t.co/HpqI2Irn4n
992466403373527040,2018-05-04 18:10:04,False,1,False,,"Meeting of the President-designate of #COP24 @KurtykaMichal with Ambassador Wael Aboulmagd, Chair, Group of 77 and… https://t.co/Gov4NxjQje"
992449754247331841,2018-05-04 17:03:54,False,12,False,,RT @WRIClimate: Special Envoy for Climate Change and High Level #champion  @TChruszczow at @iccwbo Talanoa Dialogue: in Katowice @COP24 we…
992434054413930496,2018-05-04 16:01:31,False,1,False,,Today at #SB48Bonn President-designate of #COP24 @KurtykaMichal met with Director-General of @EUClimateAction… https://t.co/7jKB0cNYCf
992337041106046977,2018-05-04 09:36:01,False,89,False,,RT @UNFCCC: 'Umbrella in a hurricane': @UN climate chief @PEspinosaC says funding for #ClimateAction is far too low https://t.co/Bi2SJZnVFu…
991959168901926912,2018-05-03 08:34:30,False,123,False,,RT @UNFCCC: Read it yet? Our first-ever Annual Report report lays out key 2017 achievements and points to the future of the #ClimateChange…
991957214234628096,2018-05-03 08:26:44,False,4,False,,RT @TChruszczow: The ultimate test will be in Katowice at @COP24. Paris Agreement Work Programme adoption will prove the seriousness of Par…
991684069334364160,2018-05-02 14:21:21,False,10,False,,"President-designate of #COP24 @KurtykaMichal.
More information: https://t.co/srueNEr9Xo https://t.co/tWu5F06tXh"
991662600671891457,2018-05-02 12:56:02,False,5,False,,"#COP24 Special Envoy for Climate Change, Poland’s High Level Climate Champion @TChruszczow opened today the… https://t.co/U8aCzOQs3y"
991629672915062784,2018-05-02 10:45:12,False,53,False,,RT @UNFCCC: So what’s a “Talanoa”? And how will it help us fight #ClimateChange? 🤷 https://t.co/wSsAyXAJ2i Join our Facebook Live chats to…
991605407570452480,2018-05-02 09:08:46,False,177,False,,RT @PEspinosaC: Said at @UN Climate Conference #SB48Bonn today that trying to address #ClimateChange with the current financial level is li…
991249232165294081,2018-05-01 09:33:28,False,1,False,,".@TChruszczow, #COP24 Special Envoy for Climate Change, High Level Climate Champion about #TalanoaDialogue, climate… https://t.co/bLHYctsTZm"
991044901994487808,2018-04-30 20:01:32,False,7,False,,"If you are looking for information about #COP24, city #Katowice, please visit our Bonn #COP24 stand. https://t.co/X16eQregsh"
991012343629975556,2018-04-30 17:52:09,False,54,False,,"RT @UNFCCC: See photo highlights from the first day of the @UN #SB48Bonn Climate Change
Conference #Talanoa4ambition on our @Flickr account…"
990921886203867136,2018-04-30 11:52:42,False,46,False,,"RT @UNFCCC: ""I appeal for maximum progress on work at these sessions. The #COP24 President if fully focused on achieving the work programme…"
990864364684087296,2018-04-30 08:04:08,False,31,False,,"RT @UNFCCC: Tune into the live webcast of the Opening Plenaries of the @UN Climate Conference #SB48Bonn in Bonn, Germany (30 April to 10 Ma…"
990857775604486145,2018-04-30 07:37:57,False,423,False,,"RT @UNFCCC: From today, governments are  meeting in Bonn to step up #ClimateAction critical to the implementation of the #ParisAgreement ht…"
990628828358770688,2018-04-29 16:28:12,False,0,False,,".@TChruszczow , #COP24 Special Envoy for Climate Change, High Level Climate Champion, during #ACEYouthForum2018 in… https://t.co/g2006A7opk"
990606750813483010,2018-04-29 15:00:28,False,17,False,,"Meeting of @PEspinosaC with @KurtykaMichal, President-Designate #COP24 in #Bonn. 
Photo: @UNFCCC https://t.co/oZhNEZhnd4"
990505262208479232,2018-04-29 08:17:11,False,12,False,,Polish Prime Minister @MorawieckiM nominated @KurtykaMichal for the new candidate for President of #COP24 Summit in… https://t.co/aUQ0UT1LOH
990256145557270529,2018-04-28 15:47:17,False,241,False,,RT @UNFCCC: Governments meet in Bonn to step Up #ClimateAction Critical to the implementation of the #ParisAgreement https://t.co/zfHq5Pl3G…
989851096503013376,2018-04-27 12:57:46,False,210,False,,RT @UNFCCC: “We no longer have the luxury of time.” https://t.co/1aUMdOq9HW  @UN Climate Chief @PEspinosaC describes the escalating #climat…
988374192465809410,2018-04-23 11:09:05,False,2,False,,#COP24 #ClimateAction https://t.co/c2AmEBpAb6
988364403358695424,2018-04-23 10:30:11,False,3,False,,"Katowice Forest Park has grown by 16 000 trees 🌳🌲 The campaign organised by City @BiuroPrasoweKce and others, with… https://t.co/04KY6QTebF"
986907583209443328,2018-04-19 10:01:18,False,7,False,,"City @BiuroPrasoweKce is preparing for the #COP24 Climate Summit. On this occasion, an interactive, ecological wall… https://t.co/YXo8cvweMW"
984418169149448194,2018-04-12 13:09:15,False,8,False,,Minister Henryk #Kowalczyk: The most important objective of the Polish #COP24 Presidency is to adopt a full impleme… https://t.co/RkIzRNl9KG
984416697930182658,2018-04-12 13:03:25,False,2,False,,Polish Minister of the Environment Henryk #Kowalczyk attended a meeting with Singapore’s🇸🇬 Minister for the Environ… https://t.co/PuTxD6xde5
984350240554840064,2018-04-12 08:39:20,False,4,False,,Henryk #Kowalczyk during #ENVI EU Informal Council: Poland will take all necessary measures to establish implementa… https://t.co/lXZLF5N284
984349164824875009,2018-04-12 08:35:03,False,2,False,,Polish Minister of the Environment Henryk #Kowalczyk took part in #ENVI EU Informal Council in #Sofia 🇧🇬 concerning… https://t.co/y9VWdix7XY
982197934514032640,2018-04-06 10:06:50,False,77,False,,"RT @UNFCCC: We're gearing up for the next major @UN Climate Change Conference, @COP24 in Katowice, Poland, at the end of this year. See wha…"
979645482233401344,2018-03-30 09:04:18,False,14,False,,Minister Henryk #Kowalczyk:  The #COP24 Summit is going to be an extremely important event for the international cl… https://t.co/AAyvLEZ9mI
975976999352176640,2018-03-20 06:07:04,False,504,False,,"RT @UNFCCC: #Forests are the lungs of the earth, taking in carbon and releasing oxygen into the air https://t.co/tp2vSNwqZ8 Wednesday 21 Ma…"
974262628926263296,2018-03-15 12:34:46,False,1,False,,Today Vice-Minister of Environment @SlawekMazurek met with ambassadors #Singapore🇸🇬  Loo Choon Yong and #Brunei 🇧🇳… https://t.co/5oUCDoM9mt
973925014763393025,2018-03-14 14:13:12,False,3,False,,Poland's preparations for the UN #COP24 Summit were the main subject of today’s meeting of Polish Minister of the E… https://t.co/xQG4svgTCm
973209067102535680,2018-03-12 14:48:17,False,172,False,,"RT @UNFCCC: 30 years ago this week, @IPCC_CH began to wake up the scientists, politicians &amp; citizens of the world to the urgent issue of #c…"
972086021704863745,2018-03-09 12:25:42,False,2,False,,#ClimateChange https://t.co/DUi1XJURgN
971659725128552448,2018-03-08 08:11:45,False,46,False,,RT @COP23: #Women4Climate on International Women's Day #IWD2018 @c40cities Highlighting the critical role of women in acting on #ClimateCha…
971303946978459648,2018-03-07 08:38:01,False,42,False,,RT @COP23: #ClimateChange is the greatest challenge humanity has ever faced. And we owe it to ourselves and to future generations to act wi…
970678814383726592,2018-03-05 15:13:58,False,4,False,,"Henryk #Kowalczyk, Minister of the Environment of Poland, about #COP24 during the #ENVI Council. https://t.co/ncyTwmtO4t"
970580609016967168,2018-03-05 08:43:44,False,0,False,,#ActionForClimate #ClimateChange https://t.co/0gGorlepeg
969568888483610625,2018-03-02 13:43:31,False,56,False,,"RT @COP23: #Fiji National Climate Change Speech Competition winner Timoci shares his experience with the effects of #ClimateChange. ""If we…"
969487375150780416,2018-03-02 08:19:37,False,3,False,,"RT @TChruszczow: Dear Luke, am looking forward to working with you. Congratulations. Amb. @nazhatskhan has raised the bar very high. It is…"
969123461535883266,2018-03-01 08:13:33,False,5,False,,An official accommodation booking engine for #COP24 participants recommended by @MinSrodowiska is available. It off… https://t.co/JBo72hlHtY
969108091915702272,2018-03-01 07:12:28,False,14,False,,RT @COP23: Read letter by Climate Champions @SeruiratuCOP23 and @TChruszczow to non-Party stakeholders inviting participation in the Talano…
968845879548502017,2018-02-28 13:50:32,False,9,False,,"Henryk #Kowalczyk, Ministry of the Environment: #COP24 is of crucial importance for Poland. I am convinced that we… https://t.co/CGjJWRvMsT"
968017041960685568,2018-02-26 06:57:02,False,120,False,,RT @UNFCCC: Mayors from around the world are at the forefront of #ClimateAction working towards achieving the #ParisAgreement’s goals. Mexi…
967023217822109696,2018-02-23 13:07:56,False,65,False,,"RT @UNFCCC: Tell us how you are taking #ClimateAction and win a @Momentum_UNFCCC Award https://t.co/qZ5BXzVLhv 
Apply now: https://t.co/eqp…"
957927773565280256,2018-01-29 10:45:53,False,131,False,,"RT @UNFCCC: .@UN has opened Talanoa Dialogue portal, aiming for higher #climate ambition https://t.co/s2Xu3Ddrxr #Talanoa4Ambition is an in…"
956511004174815232,2018-01-25 12:56:09,False,101,False,,RT @PEspinosaC: Said at World Economic Forum event that we need all the rules and procedures in place to make the #ParisAgreement on #Clima…
952798834664583168,2018-01-15 07:05:18,False,232,False,,"RT @UNFCCC: #Climatechange affects everyone, but it impacts the local communities and indigenous peoples the hardest. Our 2018 adaptation c…"
952798782319677441,2018-01-15 07:05:06,False,399,False,,RT @UNFCCC: See no big difference between the upper (2°C) and lower (1.5°C) #ParisAgreement global average temperature limit goals? https:/…
952798601066971136,2018-01-15 07:04:23,False,111,False,,"RT @PEspinosaC: Over 25% of world’s land will dry up if #ParisAgreement goals are missed, new study finds https://t.co/YQM4wpSBvL Stronger…"
950310406274387968,2018-01-08 10:17:11,False,23,False,,"RT @COP23: Throughout the year, countries will follow in the Fijian tradition of Talanoa – the sharing of ideas, skills &amp; experience throug…"
946405181264154624,2017-12-28 15:39:13,False,34,False,,"RT @COP23: #COP23 was, without a doubt, a People's COP. The Presidency is aiming to deliver concrete results in the area of #HumanRights in…"
944136183147266048,2017-12-22 09:23:01,False,8,False,,RT @nazhatskhan: The importance of making the Paris Agreement operational @COP24  and the importance of partnerships for effective climate…
943194650545917953,2017-12-19 19:01:43,False,663,False,,RT @UNFCCC: 2017 on course to be one of the three warmest years on record and is expected to be the hottest year without a warming El Niño…
941431272194396160,2017-12-14 22:14:40,False,23,False,,RT @PEspinosaC: Good news for #COP24 host Poland! @COP24 https://t.co/I6pLc2RC2X
941285897458409473,2017-12-14 12:37:00,False,10,False,,"Paweł #Sałek, Vice-Minister of Environment and Government Plenipotentiary for Climate Policy, led the Polish govern… https://t.co/g48sgpkWrC"
941026995533643776,2017-12-13 19:28:13,False,163,False,,"RT @PEspinosaC: Great outcome of #OnePlanet Summit: From @UN system to governments &amp; investors, billions of dollars have been mobilized &amp; t…"
941026645653192709,2017-12-13 19:26:50,False,179,False,,"RT @UNFCCC: The #GlobalCovenantofMayors unites 7,400+ cities around the world in the fight against #climatechange. Co-chair of @Mayors4Clim…"
940835004195753993,2017-12-13 06:45:19,False,211,False,,RT @UNFCCC: There is no plan B because there is no planet B https://t.co/PouwvNuKtd World leaders gathered in Paris today for the #OnePlane…
940531018091638784,2017-12-12 10:37:23,False,1048,False,,"RT @UNFCCC: Progress is unstoppable, but it needs to accelerate https://t.co/PouwvNuKtd #OnePlanet Summit starts in Paris with a powerful v…"
940530986584018946,2017-12-12 10:37:16,False,223,False,,RT @COP23: 12 December marks the second anniversary of the signing of the #ParisAgreement. This year global leaders will reaffirm their #Cl…
939119382139195393,2017-12-08 13:08:03,False,87,False,,"RT @unescoNOW: ""#ClimateChange is a reality. The question is how quickly we respond as a collective""- @Nick_Nuttall Director of Communicati…"
938688591986876417,2017-12-07 08:36:14,False,231,False,,RT @UNFCCC: Not every extreme weather event can be blamed on #climatechange. However: Rising atmospheric CO2 concentrations ➡️ Rising globa…
936086728347136000,2017-11-30 04:17:22,False,85,False,,"RT @ICLEI: “Cities and regions have a megaphone that is louder than ever before. Now is the time to use it."" Read our take on #COP23 in @Bu…"
935886388746211328,2017-11-29 15:01:17,False,12,False,,"RT @manupulgarvidal: Next @COP24 in Katowice, Poland  will be crucial to test the strength of the Paris Agreement, the leadership of key ac…"
935067785096564736,2017-11-27 08:48:27,False,99,False,,"RT @PEspinosaC: Join me for a a discussion on key outcomes of @UN #climate conference #COP23, organized by @UNSSC &amp; @UNFCCC https://t.co/AB…"
933697597969195008,2017-11-23 14:03:49,False,18,False,,RT @Connect4Climate: #DYK that #COP24 will be held in #Katowice #Poland? It will be the 4th time that Poland has presided over a @UN #clima…
933604879041486849,2017-11-23 07:55:23,False,45,False,,"RT @UNFCCC: Already need to plan for @UN #climate conference #COP24? https://t.co/h9OJP5tlKO The dates are set: 3 - 14 December 2018, in Ka…"
931690716434259968,2017-11-18 01:09:11,False,18,False,,RT @CCNUCC: La #Pologne qui présidera la @COP24 à #Katowice du 3 au 14/12/2018 annonce que Tomasz Chruszczow @TChruszczow Pdt du SBI sera l…
931683795107016704,2017-11-18 00:41:41,False,4,False,,Prof. #Szyszko: I would like to congratulate the government of @FijiRepublic as the #COP23 Presidency on these succ… https://t.co/NPOr5IUZqQ
931683593688109056,2017-11-18 00:40:53,False,2,False,,Prof. #Szyszko: The atmosphere of the city will enhance the dialogue between different group of countries and will… https://t.co/N0IDvUuPHV
931683395977011203,2017-11-18 00:40:06,False,0,False,,"Prof. #Szyszko: This is an ideal place for taking together key climate decisions on the future of the world, and fo… https://t.co/XORW6mYdyC"
931683071312781312,2017-11-18 00:38:48,False,1,False,,Prof. #Szyszko: The City of #Katowice has a special play in the history and in the map of Poland. This is a good ex… https://t.co/zfqGonvKMe
931682851845804033,2017-11-18 00:37:56,False,0,False,,"Prof. Jan #Szyszko: I believe that this commitment and dynamics we will continue throughout next year, and I hope t… https://t.co/YU3nrqjOZH"
931682710925594624,2017-11-18 00:37:22,False,0,False,,"Prof. #Szyszko: I am happy with it, because it means that the success of #COP24 in #Katowice is very close."
931682331299074048,2017-11-18 00:35:52,False,0,False,,Closing statement of prof. Jan #Szyszko: We made an important step forward. #COP23
931668135433957376,2017-11-17 23:39:27,False,97,False,,RT @UNFCCC: It's a late night at @UN climate conference #COP23 in Bonn as closing plenaries continue into the early hours of 18 November. L…
931509104643801089,2017-11-17 13:07:31,False,4,False,,“We would like to learn the expectations of Japan towards #COP24 in #Katowice and Polish presidency” – said prof. J… https://t.co/VEPKTXLZZ3
931504944166985729,2017-11-17 12:50:59,False,0,False,,Meeting of prof. Jan #Szyszko with the British minister of state for climate change and industry Claire Perry.… https://t.co/7bVWuxiYmE
931488059828461568,2017-11-17 11:43:54,False,2,False,,"Minister of the Environment prof. Jan #Szyszko had a meeting with John M. Silk, Minister of Foreign Affairs of the… https://t.co/2mZjQlzwAm"
931468494536921088,2017-11-17 10:26:09,False,2,False,,The climate change talks at #COP23 in #Bonn. The Minister of the Environment prof. Jan #Szyszko met with Xie Zhenhu… https://t.co/IUMX5BtWXp
931209455798226944,2017-11-16 17:16:49,False,5,False,,"Prof. #Szyszko: We welcome all the voices confirming our will to act jointly to achieve the goals, and our determin… https://t.co/OHUKYVyfjj"
931208865370263552,2017-11-16 17:14:29,False,1,False,,"Prof. #Szyszko: We will spare no effort to support the Facilitative Dialogue  – the #TalanoaDialogue, the name whic… https://t.co/pDXBjwcLVy"
931208790095138816,2017-11-16 17:14:11,False,1,False,,Prof. #Szyszko: Poland is determined that we all make the most of this unique chance. This is our main goal for… https://t.co/0kdsIt9L2D
931208685619236864,2017-11-16 17:13:46,False,1,False,,"Prof. #Szyszko: All this mutual goals and values have great potential to lead us to development, neutral to climate… https://t.co/BmrSzcqEgG"
931208626034929664,2017-11-16 17:13:32,False,1,False,,"Prof. #Szyszko: The most important objectives and values of Paris Agreement are common responsibility, based on vol… https://t.co/ylsMgsjLMS"
931208415279484932,2017-11-16 17:12:41,False,1,False,,Prof. #Szyszko: It is our duty and obligation to reduce the CO2 concentration in the atmosphere as quickly as possi… https://t.co/2aV89WLmpN
931208361642790913,2017-11-16 17:12:29,False,1,False,,Prof. #Szyszko: Harmful effects of the growth of CO2 concentration in the atmosphere result in the gravest world ch… https://t.co/YmQRjnDH2H
931208223117455361,2017-11-16 17:11:56,False,1,False,,"Prof. #Szyszko: To fully achieve the objectives of Paris Agreement, we need to address two crucial aspects:  reduct… https://t.co/3iY6nSEiVD"
931208146399440896,2017-11-16 17:11:37,False,1,False,,"Prof. #Szyszko: Our joint, cooperative action and solidarity is the only way towards low emission and climate resil… https://t.co/DDHeDAjpjH"
931208067584229376,2017-11-16 17:11:18,False,1,False,,Prof. #Szyszko: Climate change is one of the most grave global challenges that the international community is facin… https://t.co/yjRs3arneB
931207900768473088,2017-11-16 17:10:39,False,2,False,,Minister prof. Jan Szyszko’s statement for the High Level Segment at #COP23: I would like to congratulate the gover… https://t.co/zHuBxW6SkZ
931178182769827841,2017-11-16 15:12:33,False,0,False,,Polish-American climate talks at #COP23 in #Bonn. https://t.co/l8tsMACrKV
931167977046671360,2017-11-16 14:32:00,False,1,False,,Prof. Szyszko: Polish agricultural soils have not deteriorated and  thanks to their biodiversity they have a high b… https://t.co/qJm8VPUdoA
931167596833050626,2017-11-16 14:30:29,False,1,False,,Prof. #Szyszko: I am convinced that Paris Agreement’s objective of achieving climate neutrality cannot be met witho… https://t.co/fGyfB2aMId
931167498921226240,2017-11-16 14:30:06,False,3,False,,"Prof. #Szyszko: Forestry, agriculture and ecosystem services are good examples of sustainable management practices… https://t.co/VGYPXQq7c6"
931167404834590721,2017-11-16 14:29:44,False,1,False,,Prof. Jan #Szyszko took part in the High Level Panel Discussion “How can agroecology help countries achieve their c… https://t.co/XDgrNKHpU0
931124914521812992,2017-11-16 11:40:53,False,1,False,,Meeting of the Eastern European Group (EEG) with the Minister of the Environment prof. Jan #Szyszko. #COP23 https://t.co/u9KfZASK7Q
931095726817497088,2017-11-16 09:44:54,False,1,False,,"At #COP23 prof. Jan #Szyszko and Judith G. Garber, from Bureau of Oceans and International Environmental and Scient… https://t.co/CSEulMRR5E"
931087172739977216,2017-11-16 09:10:55,False,1,False,,"Prof. Jan #Szyszko and Masagos Zulkifli bin Masagos Mohamad, Singapore's Minister for the Environment and Water Res… https://t.co/faRUtUmFBf"
931078700032057344,2017-11-16 08:37:15,False,0,False,,"Prof. Jan #Szyszko: Effective management of natural resources, universal access to water, halting biodiversity loss… https://t.co/llyFtBrwRt"
931078652225310720,2017-11-16 08:37:03,False,0,False,,Prof. Jan #Szyszko: A great achievement for sustainable development is the recognition of the importance of the env… https://t.co/wLys6NrgPo
931078580838289408,2017-11-16 08:36:46,False,0,False,,"“One Action, Five Outcomes: Aligning National Actions to Amplify Achievement of Global Goals” meeting with a partic… https://t.co/Af6fAJG1Kb"
930866298023792642,2017-11-15 18:33:14,False,0,False,930849219241488384,@jerich85 @umkatowice @BiuroPrasoweKce In the Bula Zone 1
930857404492910592,2017-11-15 17:57:54,False,0,False,,The opening ceremony of the high-level segment #COP23. https://t.co/MWWGRnZgdP
930826010056122368,2017-11-15 15:53:09,False,86,False,,RT @COP23: We must act before it's too late calls @EmmanuelMacron at #COP23 High-Level Opening Segment https://t.co/MchizEbw4U
930813992028856323,2017-11-15 15:05:24,False,589,False,,"RT @UNFCCC: German Chancellor Angela Merkel at opening of #COP23 high level segment : ""We have come here today because we are facing the de…"
930813770741485569,2017-11-15 15:04:31,False,1,False,,"Prof. Jan #Szyszko, Minister of the Environment of the Republic of Poland is taking part in the opening ceremony of… https://t.co/ZkXagMJ6jf"
930775964463837185,2017-11-15 12:34:17,False,2,False,,Interview of prof. Jan #Szyszko with @urmigoswami for @EconomicTimes during #COP23 in #Bonn. https://t.co/Cz6BM9mGvd
